date,return,target_exposure,cash_weight,turnover,paper_replay_return,daily_rebalance_diagnostic_return,return_abs_diff
2024-07-18,0.0601297587761584,0.6,0.4,0.0,0.0601297587761584,0.0601297587761584,0.0
2024-07-25,-0.0669394598952178,0.6,0.4,0.0,-0.0669394598952178,-0.0669394598952178,0.0
2024-08-01,-0.061953666793435,0.5934222659370095,0.4065777340629904,0.0032888670314952,-0.061953666793435,-0.061953666793435,0.0
2024-08-08,0.0768708240193189,0.5432638998419129,0.4567361001580871,0.1608951580080265,0.0768708240193189,0.0768708240193189,0.0
2024-08-15,0.0076129698415706,0.5428708772727504,0.4571291227272496,0.1359142306027688,0.0076129698415706,0.0076129698415706,0.0
2024-08-22,-0.0370481071621366,0.6,0.4,0.1642822806818124,-0.0370481071621366,-0.0370481071621366,0.0
2024-08-29,-0.0274066437518944,0.6,0.4,0.0,-0.0274066437518944,-0.0274066437518944,0.0
2024-09-06,0.0684469165095059,0.6,0.4,0.0,0.0684469165095059,0.0684469165095059,0.0
2024-09-13,-0.0020740883343548,0.5804319196817083,0.4195680803182917,0.0097840401591458,-0.0020740883343548,-0.0020740883343548,0.0
2024-09-20,-0.0019899736062876,0.6,0.4,0.1548920200795729,-0.0019899736062876,-0.0019899736062876,0.0
2024-09-27,-0.0195820436860591,0.6,0.4,0.15,-0.0195820436860591,-0.0195820436860591,0.0
2024-10-04,-0.0057920076813676,0.6,0.4,0.0,-0.0057920076813676,-0.0057920076813676,0.0
2024-10-11,0.0719983600815506,0.6,0.4,0.3,0.0719983600815506,0.0719983600815506,0.0
2024-10-18,0.0130477981184356,0.6,0.4,0.2,0.0130477981184356,0.0130477981184356,0.0
2024-10-25,-0.0492163093013011,0.6,0.4,0.0,-0.0492163093013011,-0.0492163093013011,0.0
2024-11-01,0.098204585621122,0.6,0.4,0.0,0.098204585621122,0.098204585621122,0.0
2024-11-08,0.0492733308150377,0.6,0.4,0.2,0.0492733308150377,0.0492733308150377,0.0
2024-11-15,0.0808283788401293,0.6,0.4,0.2,0.0808283788401293,0.0808283788401293,0.0
2024-11-22,-0.0478787128147106,0.6,0.4,0.0,-0.0478787128147106,-0.0478787128147106,0.0
2024-12-02,0.1478091802657624,0.6,0.4,0.1499999999999999,0.1478091802657624,0.1478091802657624,0.0
2024-12-09,0.1204539741915101,0.5180659037711549,0.4819340962288451,0.0409670481144225,0.1204539741915101,0.1204539741915101,0.0
2024-12-16,0.0230894649627652,0.482203522870012,0.517796477129988,0.0179311904505714,0.0230894649627652,0.0230894649627652,0.0
2024-12-23,0.0567299585009798,0.4895670266095376,0.5104329733904625,0.0036817518697628,0.0567299585009798,0.0567299585009798,0.0
2024-12-31,-0.0290138426618047,0.5107410798759956,0.4892589201240044,0.0105870266332289,-0.0290138426618047,-0.0290138426618047,0.0
2025-01-08,0.0288962392558788,0.4941413271894414,0.5058586728105585,0.008299876343277,0.0288962392558788,0.0288962392558788,0.0
2025-01-16,0.0702428297417356,0.4977340519087789,0.502265948091221,0.0017963623596687,0.0702428297417356,0.0702428297417356,0.0
2025-01-24,0.0648798139712437,0.4988468736474329,0.501153126352567,0.0005564108693269,0.0648798139712437,0.0648798139712437,0.0
2025-01-31,0.0181785606147644,0.5637953368572269,0.436204663142773,0.032474231604897,0.0181785606147644,0.0181785606147644,0.0
2025-02-07,-0.0442520963458524,0.5719732722233554,0.4280267277766446,0.0040889676830642,-0.0442520963458524,-0.0442520963458524,0.0
2025-02-14,-0.132574166941456,0.5154591194294875,0.4845408805705125,0.1147362416589049,-0.132574166941456,-0.132574166941456,0.0
2025-02-24,-0.0417310007122443,0.4091770192837888,0.5908229807162111,0.1895333898341122,-0.0417310007122443,-0.0417310007122443,0.0
2025-03-03,-0.0039153700485853,0.4117696047686353,0.5882303952313647,0.1016461084497355,-0.0039153700485853,-0.0039153700485853,0.0
2025-03-10,0.0717246172343014,0.4761122493101905,0.5238877506898094,0.2380561246550952,0.0717246172343014,0.0717246172343014,0.0
2025-03-17,-0.0313913428539307,0.5233855272659229,0.4766144727340771,0.1508252034441081,-0.0313913428539307,-0.0313913428539307,0.0
2025-03-24,-0.0388823356740757,0.5173814112318192,0.4826185887681807,0.1754625284276582,-0.0388823356740757,-0.0388823356740757,0.0
2025-03-31,-0.1080623876891322,0.5304167919260637,0.4695832080739363,0.1789781607577286,-0.1080623876891322,-0.1080623876891322,0.0
2025-04-07,0.0589406652451836,0.4768456761444393,0.5231543238555607,0.2652083959630318,0.0589406652451836,0.0589406652451836,0.0
2025-04-14,0.0126217723251568,0.4615956172262669,0.538404382773733,0.0076250294590862,0.0126217723251568,0.0126217723251568,0.0
2025-04-22,-0.0070064700541644,0.491440186265476,0.508559813734524,0.1303211888261712,-0.0070064700541644,-0.0070064700541644,0.0
2025-04-29,0.0080367370711622,0.5313155797264782,0.4686844202735217,0.2656577898632391,0.0080367370711622,0.0080367370711622,0.0
2025-05-06,0.0244840166171752,0.5360158218080031,0.4639841781919969,0.135179015972382,0.0244840166171752,0.0244840166171752,0.0
2025-05-13,-0.0067187705735581,0.5280227052597153,0.4719772947402847,0.1360022345890727,-0.0067187705735581,-0.0067187705735581,0.0
2025-05-20,-0.0216242898679121,0.6,0.4,0.1679943236850711,-0.0216242898679121,-0.0216242898679121,0.0
2025-05-28,-0.0375832709904959,0.6,0.4,0.3,-0.0375832709904959,-0.0375832709904959,0.0
2025-06-04,0.0632010976482071,0.6,0.4,0.15,0.0632010976482071,0.0632010976482071,0.0
2025-06-11,-0.0076461825965845,0.6,0.4,0.0,-0.0076461825965845,-0.0076461825965845,0.0
2025-06-18,0.017110431382616,0.6,0.4,0.15,0.017110431382616,0.017110431382616,0.0
2025-06-26,-0.0087034319162582,0.6,0.4,0.0,-0.0087034319162582,-0.0087034319162582,0.0
2025-07-03,0.0198810883385743,0.6,0.4,0.15,0.0198810883385743,0.0198810883385743,0.0
2025-07-11,0.0267421704532925,0.6,0.4,0.15,0.0267421704532925,0.0267421704532925,0.0
2025-07-18,0.0325051759471006,0.6,0.4,0.15,0.0325051759471006,0.0325051759471006,0.0
2025-07-25,0.0042641188098697,0.6,0.4,0.0,0.0042641188098697,0.0042641188098697,0.0
2025-08-01,0.0259196411711181,0.6,0.4,0.15,0.0259196411711181,0.0259196411711181,0.0
2025-08-08,0.0381938213158868,0.6,0.4,0.0,0.0381938213158868,0.0381938213158868,0.0
2025-08-15,0.021973143997944,0.6,0.4,0.0,0.021973143997944,0.021973143997944,0.0
2025-08-22,0.0044880326540045,0.6,0.4,0.0,0.0044880326540045,0.0044880326540045,0.0
2025-08-29,0.0309890931639445,0.6,0.4,0.15,0.0309890931639445,0.0309890931639445,0.0
2025-09-08,0.043728905309582,0.6,0.4,0.1499999999999999,0.043728905309582,0.043728905309582,0.0
2025-09-15,-0.0087431347777353,0.6,0.4,0.1499999999999999,-0.0087431347777353,-0.0087431347777353,0.0
2025-09-22,-0.0011825627272708,0.6,0.4,0.0,-0.0011825627272708,-0.0011825627272708,0.0
2025-09-29,0.0846767707954138,0.6,0.4,0.0,0.0846767707954138,0.0846767707954138,0.0
2025-10-06,0.1510696255993284,0.6,0.4,0.15,0.1510696255993284,0.1510696255993284,0.0
2025-10-13,-0.0942496912037118,0.6,0.4,0.0,-0.0942496912037118,-0.0942496912037118,0.0
2025-10-20,-0.0001731595349641,0.550016815406924,0.4499831845930759,0.0249915922965379,-0.0001731595349641,-0.0001731595349641,0.0
2025-10-27,-0.0232604276414866,0.548511662464916,0.451488337535084,0.000752576471004,-0.0232604276414866,-0.0232604276414866,0.0
2025-11-03,-0.0271795988704,0.533629426899563,0.4663705731004369,0.0074411177826764,-0.0271795988704,-0.0271795988704,0.0
2025-11-10,-0.0446827166380589,0.5229356885370966,0.4770643114629034,0.1360807913155073,-0.0446827166380589,-0.0446827166380589,0.0
2025-11-17,0.0048531166296601,0.5037699672447764,0.4962300327552236,0.1355253524573542,0.0048531166296601,0.0048531166296601,0.0
2025-11-24,0.0431668324011293,0.5037907297837774,0.4962092702162226,1.0381269500481238e-05,0.0431668324011293,0.0431668324011293,0.0
2025-12-02,0.0362638907277043,0.5000796831469382,0.4999203168530618,0.1268754441051541,0.0362638907277043,0.0362638907277043,0.0
2025-12-09,-0.0519388483002087,0.5025755833962259,0.4974244166037741,0.2512877916981129,-0.0519388483002087,-0.0519388483002087,0.0
2025-12-16,0.0432655543377925,0.4846395853742593,0.5153604146257407,0.0089679990109833,0.0432655543377925,0.0432655543377925,0.0
2025-12-23,-0.0063401510629124,0.4789684785880371,0.521031521411963,0.1225776730401203,-0.0063401510629124,-0.0063401510629124,0.0
2025-12-31,0.0410669170875387,0.5113590424311071,0.4886409575688929,0.0161952819215349,0.0410669170875387,0.0410669170875387,0.0
2026-01-08,0.023235699958805,0.6,0.4,0.1721602393922232,0.023235699958805,0.023235699958805,0.0
2026-01-15,-0.0112230859745642,0.6,0.4,0.0,-0.0112230859745642,-0.0112230859745642,0.0
2026-01-23,-0.0161175644853165,0.6,0.4,0.15,-0.0161175644853165,-0.0161175644853165,0.0
2026-01-30,-0.0298789659675308,0.6,0.4,0.1499999999999999,-0.0298789659675308,-0.0298789659675308,0.0
2026-02-06,0.0292494031690591,0.6,0.4,0.0,0.0292494031690591,0.0292494031690591,0.0
2026-02-13,0.0419049020605924,0.6,0.4,0.0,0.0419049020605924,0.0419049020605924,0.0
2026-02-23,-0.0275888622278562,0.6,0.4,0.0,-0.0275888622278562,-0.0275888622278562,0.0
2026-03-02,0.0298916563942667,0.6,0.4,0.0,0.0298916563942667,0.0298916563942667,0.0
2026-03-09,0.0421427496380101,0.6,0.4,0.1999999999999999,0.0421427496380101,0.0421427496380101,0.0
2026-03-16,-0.0358047033516662,0.6,0.4,0.0,-0.0358047033516662,-0.0358047033516662,0.0
2026-03-23,-0.021076270325681,0.6,0.4,0.0,-0.021076270325681,-0.021076270325681,0.0
2026-03-30,-0.0284596858509649,0.6,0.4,0.1999999999999999,-0.0284596858509649,-0.0284596858509649,0.0
2026-04-07,0.0095681100724709,0.6,0.4,0.0,0.0095681100724709,0.0095681100724709,0.0
2026-04-14,0.0442616768306894,0.6,0.4,0.1499999999999999,0.0442616768306894,0.0442616768306894,0.0
2026-04-21,0.0850666531251923,0.6,0.4,0.15,0.0850666531251923,0.0850666531251923,0.0
2026-04-28,0.0257228448089357,0.6,0.4,0.0,0.0257228448089357,0.0257228448089357,0.0
2026-05-05,0.0048319484126266,0.6,0.4,0.0,0.0048319484126266,0.0048319484126266,0.0
2026-05-12,0.0083394624232107,0.6,0.4,0.15,0.0083394624232107,0.0083394624232107,0.0
2026-05-19,0.0497297801375424,0.6,0.4,0.15,0.0497297801375424,0.0497297801375424,0.0
2026-05-27,0.080176125238996,0.6,0.4,0.15,0.080176125238996,0.080176125238996,0.0
2026-06-03,-0.0303152218709574,0.6,0.4,0.0,-0.0303152218709574,-0.0303152218709574,0.0
2026-06-10,0.0737490579407539,0.6,0.4,0.0,0.0737490579407539,0.0737490579407539,0.0
